Time,Displacement,Force,Work
4418.5556,3.00,0.01,0.03
4418.6054,5.00,0.01,0.05
4418.6552,5.00,0.01,0.05
4418.7050,4.00,0.01,0.04
4418.7548,5.00,0.01,0.05
4418.8046,4.00,0.01,0.04
4418.8544,4.00,0.01,0.04
4418.9042,4.00,0.01,0.04
4418.9541,5.00,0.01,0.05
4419.0039,5.00,0.01,0.05
4419.0537,8.00,0.01,0.08
4419.1035,7.00,0.01,0.07
4419.1533,3.00,0.01,0.03
4419.2031,6.00,0.01,0.06
4419.2529,6.00,0.01,0.06
4419.3027,7.00,0.01,0.07
4419.3525,4.00,0.01,0.04
4419.4023,7.00,0.01,0.07
4419.4521,6.00,0.01,0.06
4419.5019,7.00,0.01,0.07
4419.5517,6.00,0.01,0.06
4419.6015,5.00,0.01,0.05
4419.6513,6.00,0.01,0.06
4419.7011,5.00,0.01,0.05
4419.7509,6.00,0.01,0.06
4419.8007,6.00,0.01,0.06
4419.8505,7.00,0.01,0.07
4419.9003,4.00,0.01,0.04
4419.9501,6.00,0.01,0.06
4420.0000,5.00,0.01,0.05
4420.0498,6.00,0.01,0.06
4420.0996,4.00,0.01,0.04
4420.1494,6.00,0.01,0.06
4420.1992,6.00,0.01,0.06
4420.2490,4.00,0.01,0.04
4420.2988,7.00,0.01,0.07
4420.3486,5.00,0.01,0.05
4420.3984,8.00,0.01,0.08
4420.4482,6.00,0.01,0.06
4420.4980,6.00,0.01,0.06
4420.5478,6.00,0.01,0.06
4420.5976,6.00,0.01,0.06
4420.6474,4.00,0.01,0.04
4420.6972,3.00,0.01,0.03
4420.7470,4.00,0.01,0.04
4420.7968,2.00,0.01,0.02
4420.8466,4.00,0.01,0.04
4420.8964,2.00,0.01,0.02
4420.9462,3.00,0.01,0.03
4420.9960,5.00,0.01,0.05
4421.0458,3.00,0.01,0.03
4421.0957,1.00,0.01,0.01
4421.1455,4.00,0.01,0.04
4421.1953,4.00,0.01,0.04
4421.2451,4.00,0.01,0.04
4421.2949,4.00,0.01,0.04
4421.3447,3.00,0.01,0.03
4421.3945,3.00,0.01,0.03
4421.4443,4.00,0.01,0.04
4421.4941,4.00,0.01,0.04
4421.5439,5.00,0.01,0.05
4421.5937,6.00,0.01,0.06
4421.6435,3.00,0.01,0.03
4421.6933,3.00,0.01,0.03
4421.7431,2.00,0.01,0.02
4421.7929,4.00,0.01,0.04
4421.8427,3.00,0.01,0.03
4421.8925,4.00,0.01,0.04
4421.9423,6.00,0.01,0.06
4421.9921,4.00,0.01,0.04
4422.0419,5.00,0.01,0.05
4422.0917,4.00,0.01,0.04
4422.1416,4.00,0.01,0.04
4422.1914,3.00,0.01,0.03
4422.2412,2.00,0.01,0.02
4422.2910,5.00,0.01,0.05
4422.3408,4.00,0.01,0.04
4422.3906,4.00,0.01,0.04
4422.4404,2.00,0.01,0.02
4422.4902,3.00,0.01,0.03
4422.5400,3.00,0.01,0.03
4422.5898,2.00,0.01,0.02
4422.6396,4.00,0.01,0.04
4422.6894,5.00,0.01,0.05
4422.7392,3.00,0.01,0.03
4422.7890,4.00,0.01,0.04
4422.8388,4.00,0.01,0.04
4422.8886,4.00,0.01,0.04
4422.9384,4.00,0.01,0.04
4422.9882,3.00,0.01,0.03
4423.0380,4.00,0.01,0.04
4423.0878,4.00,0.01,0.04
4423.1376,2.00,0.01,0.02
4423.1875,3.00,0.01,0.03
4423.2373,2.00,0.01,0.02
4423.2871,2.00,0.01,0.02
4423.3369,3.00,0.01,0.03
4423.3867,4.00,0.01,0.04
4423.4365,4.00,0.01,0.04
4423.4863,3.00,0.01,0.03
4423.5361,4.00,0.01,0.04
4423.5859,4.00,0.01,0.04
4423.6357,2.00,0.01,0.02
4423.6855,3.00,0.01,0.03
4423.7353,4.00,0.01,0.04
4423.7851,2.00,0.01,0.02
4423.8349,3.00,0.01,0.03
4423.8847,1.00,0.01,0.01
4423.9345,2.00,0.01,0.02
4423.9843,3.00,0.01,0.03
4424.0341,1.00,0.01,0.01
4424.0839,1.00,0.01,0.01
4424.1337,0.00,0.01,0.00
4424.1835,2.00,0.01,0.02
4424.2333,3.00,0.01,0.03
4424.2832,2.00,0.01,0.02
4424.3330,3.00,0.01,0.03
4424.3828,2.00,0.01,0.02
4424.4326,2.00,0.01,0.02
4424.4824,3.00,0.01,0.03
4424.5322,2.00,0.01,0.02
4424.5820,1.00,0.01,0.01
4424.6318,2.00,0.01,0.02
4424.6816,1.00,0.01,0.01
4424.7314,2.00,0.01,0.02
4424.7812,4.00,0.01,0.04
4424.8310,4.00,0.01,0.04
4424.8808,2.00,0.01,0.02
4424.9306,1.00,0.01,0.01
4424.9804,3.00,0.01,0.03
4425.0302,4.00,0.01,0.04
4425.0800,2.00,0.01,0.02
4425.1298,1.00,0.01,0.01
4425.1796,2.00,0.01,0.02
4425.2294,2.00,0.01,0.02
4425.2792,2.00,0.01,0.02
4425.3291,2.00,0.01,0.02
4425.3789,2.00,0.01,0.02
4425.4287,1.00,0.01,0.01
4425.4785,2.00,0.01,0.02
4425.5283,2.00,0.01,0.02
4425.5781,5.00,0.01,0.05
4425.6279,1.00,0.01,0.01
4425.6777,4.00,0.01,0.04
4425.7275,4.00,0.01,0.04
4425.7773,5.00,0.01,0.05
4425.8271,3.00,0.01,0.03
4425.8769,1.00,0.01,0.01
4425.9267,4.00,0.01,0.04
4425.9765,4.00,0.01,0.04
4426.0263,3.00,0.01,0.03
4426.0761,2.00,0.01,0.02
4426.1259,2.00,0.01,0.02
4426.1757,3.00,0.01,0.03
4426.2255,4.00,0.01,0.04
4426.2753,4.00,0.01,0.04
4426.3251,5.00,0.01,0.05
4426.3750,4.00,0.01,0.04
4426.4248,4.00,0.01,0.04
4426.4746,4.00,0.01,0.04
4426.5244,3.00,0.01,0.03
4426.5742,4.00,0.01,0.04
4426.6240,4.00,0.01,0.04
4426.6738,5.00,0.01,0.05
4426.7236,3.00,0.01,0.03
4426.7734,4.00,0.01,0.04
4426.8232,4.00,0.01,0.04
4426.8730,3.00,0.01,0.03
4426.9228,3.00,0.01,0.03
4426.9726,3.00,0.01,0.03
4427.0224,2.00,0.01,0.02
4427.0722,2.00,0.01,0.02
4427.1220,2.00,0.01,0.02
4427.1718,3.00,0.01,0.03
4427.2216,3.00,0.01,0.03
4427.2714,3.00,0.01,0.03
4427.3212,3.00,0.01,0.03
4427.3710,2.00,0.01,0.02
4427.4208,2.00,0.01,0.02
4427.4707,2.00,0.01,0.02
4427.5205,4.00,0.01,0.04
4427.5703,4.00,0.01,0.04
4427.6201,5.00,0.01,0.05
4427.6699,2.00,0.01,0.02
4427.7197,1.00,0.01,0.01
4427.7695,4.00,0.01,0.04
4427.8193,3.00,0.01,0.03
4427.8691,5.00,0.01,0.05
4427.9189,1.00,0.01,0.01
4427.9687,3.00,0.01,0.03
4428.0185,3.00,0.01,0.03
4428.0683,0.00,0.01,0.00
4428.1181,2.00,0.01,0.02
4428.1679,3.00,0.01,0.03
4428.2177,5.00,0.01,0.05
4428.2675,0.00,0.01,0.00
4428.3173,0.00,0.01,0.00
4428.3671,4.00,0.01,0.04
4428.4169,4.00,0.01,0.04
4428.4667,4.00,0.01,0.04
4428.5166,1.00,0.01,0.01
4428.5664,4.00,0.01,0.04
4428.6162,3.00,0.01,0.03
4428.6660,5.00,0.01,0.05
4428.7158,5.00,0.01,0.05
4428.7656,4.00,0.01,0.04
4428.8154,4.00,0.01,0.04
4428.8652,5.00,0.01,0.05
4428.9150,5.00,0.01,0.05
4428.9648,4.00,0.01,0.04
4429.0146,5.00,0.01,0.05
4429.0644,6.00,0.01,0.06
4429.1142,3.00,0.01,0.03
4429.1640,6.00,0.01,0.06
4429.2138,5.00,0.01,0.05
4429.2636,4.00,0.01,0.04
4429.3134,3.00,0.01,0.03
4429.3632,3.00,0.01,0.03
4429.4130,2.00,0.01,0.02
4429.4628,5.00,0.01,0.05
4429.5126,4.00,0.01,0.04
4429.5625,5.00,0.01,0.05
4429.6123,5.00,0.01,0.05
4429.6621,3.00,0.01,0.03
4429.7119,3.00,0.01,0.03
4429.7617,2.00,0.01,0.02
4429.8115,4.00,0.01,0.04
4429.8613,2.00,0.01,0.02
4429.9111,1.00,0.01,0.01
4429.9609,5.00,0.01,0.05
4430.0107,5.00,0.01,0.05
4430.0605,3.00,0.01,0.03
4430.1103,2.00,0.01,0.02
4430.1601,1.00,0.01,0.01
4430.2099,2.00,0.01,0.02
4430.2597,2.00,0.01,0.02
4430.3095,3.00,0.01,0.03
4430.3593,5.00,0.01,0.05
4430.4091,2.00,0.01,0.02
4430.4589,3.00,0.01,0.03
4430.5087,2.00,0.01,0.02
4430.5585,5.00,0.01,0.05
4430.6083,4.00,0.01,0.04
4430.6582,3.00,0.01,0.03
4430.7080,4.00,0.01,0.04
4430.7578,6.00,0.01,0.06
4430.8076,3.00,0.01,0.03
4430.8574,6.00,0.01,0.06
4430.9072,6.00,0.01,0.06
4430.9570,3.00,0.01,0.03
4431.0068,5.00,0.01,0.05
4431.0566,6.00,0.01,0.06
4431.1064,3.00,0.01,0.03
4431.1562,3.00,0.01,0.03
4431.2060,5.00,0.01,0.05
4431.2558,4.00,0.01,0.04
4431.3056,4.00,0.01,0.04
4431.3554,3.00,0.01,0.03
4431.4052,3.00,0.01,0.03
4431.4550,3.00,0.01,0.03
4431.5048,3.00,0.01,0.03
4431.5546,4.00,0.01,0.04
4431.6044,4.00,0.01,0.04
4431.6542,4.00,0.01,0.04
4431.7041,4.00,0.01,0.04
4431.7539,1.00,0.01,0.01
4431.8037,2.00,0.01,0.02
4431.8535,2.00,0.01,0.02
4431.9033,3.00,0.01,0.03
4431.9531,2.00,0.01,0.02
4432.0029,1.00,0.01,0.01
4432.0527,4.00,0.01,0.04
4432.1025,4.00,0.01,0.04
4432.1523,3.00,0.01,0.03
4432.2021,3.00,0.01,0.03
4432.2519,1.00,0.01,0.01
4432.3017,4.00,0.01,0.04
4432.3515,5.00,0.01,0.05
4432.4013,2.00,0.01,0.02
4432.4511,4.00,0.01,0.04
4432.5009,4.00,0.01,0.04
4432.5507,4.00,0.01,0.04
4432.6005,2.00,0.01,0.02
4432.6503,0.00,0.01,0.00
4432.7001,1.00,0.01,0.01
4432.7500,2.00,0.01,0.02
4432.7998,3.00,0.01,0.03
4432.8496,1.00,0.01,0.01
4432.8994,1.00,0.01,0.01
4432.9492,1.00,0.01,0.01
4432.9990,4.00,0.01,0.04
4433.0488,3.00,0.01,0.03
4433.0986,3.00,0.01,0.03
4433.1484,3.00,0.01,0.03
4433.1982,2.00,0.01,0.02
4433.2480,4.00,0.01,0.04
4433.2978,3.00,0.01,0.03
4433.3476,1.00,0.01,0.01
4433.3974,2.00,0.01,0.02
4433.4472,3.00,0.01,0.03
4433.4970,6.00,0.01,0.06
4433.5468,3.00,0.01,0.03
4433.5966,3.00,0.01,0.03
4433.6464,3.00,0.01,0.03
4433.6962,5.00,0.01,0.05
4433.7460,5.00,0.01,0.05
4433.7958,3.00,0.01,0.03
4433.8457,2.00,0.01,0.02
4433.8955,2.00,0.01,0.02
4433.9453,2.00,0.01,0.02
4433.9951,5.00,0.01,0.05
4434.0449,1.00,0.01,0.01
4434.0947,1.00,0.01,0.01
4434.1445,3.00,0.01,0.03
4434.1943,5.00,0.01,0.05
4434.2441,2.00,0.01,0.02
4434.2939,2.00,0.01,0.02
4434.3437,2.00,0.01,0.02
4434.3935,2.00,0.01,0.02
4434.4433,0.00,0.01,0.00
4434.4931,3.00,0.01,0.03
4434.5429,5.00,0.01,0.05
4434.5927,3.00,0.01,0.03
4434.6425,2.00,0.01,0.02
4434.6923,3.00,0.01,0.03
4434.7421,2.00,0.01,0.02
4434.7919,2.00,0.01,0.02
4434.8417,2.00,0.01,0.02
4434.8916,2.00,0.01,0.02
4434.9414,5.00,0.01,0.05
4434.9912,2.00,0.01,0.02
4435.0410,3.00,0.01,0.03
4435.0908,4.00,0.01,0.04
4435.1406,4.00,0.01,0.04
4435.1904,3.00,0.01,0.03
4435.2402,3.00,0.01,0.03
4435.2900,5.00,0.01,0.05
4435.3398,3.00,0.01,0.03
4435.3896,3.00,0.01,0.03
4435.4394,1.00,0.01,0.01
4435.4892,4.00,0.01,0.04
4435.5390,2.00,0.01,0.02
4435.5888,1.00,0.01,0.01
4435.6386,4.00,0.01,0.04
4435.6884,2.00,0.01,0.02
4435.7382,3.00,0.01,0.03
4435.7880,2.00,0.01,0.02
4435.8378,4.00,0.01,0.04
4435.8876,5.00,0.01,0.05
4435.9375,4.00,0.01,0.04
4435.9873,5.00,0.01,0.05
4436.0371,4.00,0.01,0.04
4436.0869,4.00,0.01,0.04
4436.1367,4.00,0.01,0.04
4436.1865,5.00,0.01,0.05
4436.2363,2.00,0.01,0.02
4436.2861,4.00,0.01,0.04
4436.3359,3.00,0.01,0.03
4436.3857,4.00,0.01,0.04
4436.4355,3.00,0.01,0.03
4436.4853,3.00,0.01,0.03
4436.5351,3.00,0.01,0.03
4436.5849,5.00,0.01,0.05
4436.6347,4.00,0.01,0.04
4436.6845,4.00,0.01,0.04
4436.7343,4.00,0.01,0.04
4436.7841,3.00,0.01,0.03
4436.8339,2.00,0.01,0.02
4436.8837,4.00,0.01,0.04
4436.9335,4.00,0.01,0.04
4436.9833,3.00,0.01,0.03
4437.0332,3.00,0.01,0.03
4437.0830,2.00,0.01,0.02
4437.1328,3.00,0.01,0.03
4437.1826,4.00,0.01,0.04
4437.2324,3.00,0.01,0.03
4437.2822,1.00,0.01,0.01
4437.3320,4.00,0.01,0.04
4437.3818,3.00,0.01,0.03
4437.4316,3.00,0.01,0.03
4437.4814,1.00,0.01,0.01
4437.5312,3.00,0.01,0.03
4437.5810,1.00,0.01,0.01
4437.6308,3.00,0.01,0.03
4437.6806,3.00,0.01,0.03
4437.7304,3.00,0.01,0.03
4437.7802,1.00,0.01,0.01
4437.8300,1.00,0.01,0.01
4437.8798,2.00,0.01,0.02
4437.9296,1.00,0.01,0.01
4437.9794,2.00,0.01,0.02
4438.0292,1.00,0.01,0.01
4438.0791,1.00,0.01,0.01
4438.1289,4.00,0.01,0.04
4438.1787,1.00,0.01,0.01
4438.2285,3.00,0.01,0.03
4438.2783,4.00,0.01,0.04
4438.3281,5.00,0.01,0.05
4438.3779,7.00,0.01,0.07
4438.4277,6.00,0.01,0.06
4438.4775,4.00,0.01,0.04
4438.5273,5.00,0.01,0.05
4438.5771,3.00,0.01,0.03
4438.6269,4.00,0.01,0.04
4438.6767,5.00,0.01,0.05
4438.7265,3.00,0.01,0.03
4438.7763,5.00,0.01,0.05
4438.8261,3.00,0.01,0.03
4438.8759,4.00,0.01,0.04
4438.9257,2.00,0.01,0.02
4438.9755,3.00,0.01,0.03
4439.0253,4.00,0.01,0.04
4439.0751,5.00,0.01,0.05
4439.1250,4.00,0.01,0.04
4439.1748,3.00,0.01,0.03
4439.2246,3.00,0.01,0.03
4439.2744,4.00,0.01,0.04
4439.3242,2.00,0.01,0.02
4439.3740,4.00,0.01,0.04
4439.4238,3.00,0.01,0.03
4439.4736,2.00,0.01,0.02
4439.5234,3.00,0.01,0.03
4439.5732,3.00,0.01,0.03
4439.6230,3.00,0.01,0.03
4439.6728,4.00,0.01,0.04
4439.7226,3.00,0.01,0.03
4439.7724,4.00,0.01,0.04
4439.8222,3.00,0.01,0.03
4439.8720,2.00,0.01,0.02
4439.9218,4.00,0.01,0.04
4439.9716,4.00,0.01,0.04
4440.0214,3.00,0.01,0.03
4440.0712,5.00,0.01,0.05
4440.1210,1.00,0.01,0.01
4440.1708,4.00,0.01,0.04
4440.2207,3.00,0.01,0.03
4440.2705,4.00,0.01,0.04
4440.3203,3.00,0.01,0.03
4440.3701,2.00,0.01,0.02
4440.4199,1.00,0.01,0.01
4440.4697,2.00,0.01,0.02
4440.5195,2.00,0.01,0.02
4440.5693,3.00,0.01,0.03
4440.6191,3.00,0.01,0.03
4440.6689,3.00,0.01,0.03
4440.7187,3.00,0.01,0.03
4440.7685,2.00,0.01,0.02
4440.8183,2.00,0.01,0.02
4440.8681,4.00,0.01,0.04
4440.9179,1.00,0.01,0.01
4440.9677,1.00,0.01,0.01
4441.0175,4.00,0.01,0.04
4441.0673,3.00,0.01,0.03
4441.1171,3.00,0.01,0.03
4441.1669,4.00,0.01,0.04
4441.2167,4.00,0.01,0.04
4441.2666,3.00,0.01,0.03
4441.3164,5.00,0.01,0.05
4441.3662,6.00,0.01,0.06
4441.4160,5.00,0.01,0.05
4441.4658,5.00,0.01,0.05
4441.5156,5.00,0.01,0.05
4441.5654,5.00,0.01,0.05
4441.6152,4.00,0.01,0.04
4441.6650,2.00,0.01,0.02
4441.7148,3.00,0.01,0.03
4441.7646,3.00,0.01,0.03
4441.8144,5.00,0.01,0.05
4441.8642,4.00,0.01,0.04
4441.9140,3.00,0.01,0.03
4441.9638,2.00,0.01,0.02
4442.0136,3.00,0.01,0.03
4442.0634,3.00,0.01,0.03
4442.1132,2.00,0.01,0.02
4442.1630,5.00,0.01,0.05
4442.2128,3.00,0.01,0.03
4442.2626,4.00,0.01,0.04
4442.3125,4.00,0.01,0.04
4442.3623,3.00,0.01,0.03
4442.4121,3.00,0.01,0.03
4442.4619,4.00,0.01,0.04
4442.5117,2.00,0.01,0.02
4442.5615,4.00,0.01,0.04
4442.6113,2.00,0.01,0.02
4442.6611,4.00,0.01,0.04
4442.7109,5.00,0.01,0.05
4442.7607,5.00,0.01,0.05
4442.8105,3.00,0.01,0.03
4442.8603,5.00,0.01,0.05
4442.9101,3.00,0.01,0.03
4442.9599,5.00,0.01,0.05
4443.0097,6.00,0.01,0.06
4443.0595,4.00,0.01,0.04
4443.1093,2.00,0.01,0.02
4443.1591,2.00,0.01,0.02
4443.2089,4.00,0.01,0.04
4443.2587,1.00,0.01,0.01
4443.3085,4.00,0.01,0.04
4443.3583,2.00,0.01,0.02
4443.4082,2.00,0.01,0.02
4443.4580,4.00,0.01,0.04
4443.5078,2.00,0.01,0.02
4443.5576,5.00,0.01,0.05
4443.6074,5.00,0.01,0.05
4443.6572,4.00,0.01,0.04
4443.7070,4.00,0.01,0.04
4443.7568,2.00,0.01,0.02
4443.8066,5.00,0.01,0.05
4443.8564,5.00,0.01,0.05
4443.9062,5.00,0.01,0.05
4443.9560,6.00,0.01,0.06
4444.0058,5.00,0.01,0.05
4444.0556,2.00,0.01,0.02
4444.1054,3.00,0.01,0.03
4444.1552,4.00,0.01,0.04
4444.2050,3.00,0.01,0.03
4444.2548,3.00,0.01,0.03
4444.3046,6.00,0.01,0.06
4444.3544,3.00,0.01,0.03
4444.4042,4.00,0.01,0.04
4444.4541,2.00,0.01,0.02
4444.5039,3.00,0.01,0.03
4444.5537,4.00,0.01,0.04
4444.6035,4.00,0.01,0.04
4444.6533,3.00,0.01,0.03
4444.7031,3.00,0.01,0.03
4444.7529,5.00,0.01,0.05
4444.8027,3.00,0.01,0.03
4444.8525,1.00,0.01,0.01
4444.9023,3.00,0.01,0.03
4444.9521,0.00,0.01,0.00
4445.0019,1.00,0.01,0.01
4445.0517,3.00,0.01,0.03
4445.1015,4.00,0.01,0.04
4445.1513,3.00,0.01,0.03
4445.2011,3.00,0.01,0.03
4445.2509,2.00,0.01,0.02
4445.3007,5.00,0.01,0.05
4445.3505,4.00,0.01,0.04
4445.4003,2.00,0.01,0.02
4445.4501,3.00,0.01,0.03
4445.5000,3.00,0.01,0.03
4445.5498,3.00,0.01,0.03
4445.5996,2.00,0.01,0.02
4445.6494,0.00,0.01,0.00
4445.6992,3.00,0.01,0.03
4445.7490,1.00,0.01,0.01
4445.7988,1.00,0.01,0.01
4445.8486,4.00,0.01,0.04
4445.8984,2.00,0.01,0.02
4445.9482,3.00,0.01,0.03
4445.9980,0.00,0.01,0.00
4446.0478,3.00,0.01,0.03
4446.0976,3.00,0.01,0.03
4446.1474,4.00,0.01,0.04
4446.1972,3.00,0.01,0.03
4446.2470,6.00,0.01,0.06
4446.2968,4.00,0.01,0.04
4446.3466,1.00,0.01,0.01
4446.3964,2.00,0.01,0.02
4446.4462,2.00,0.01,0.02
4446.4960,3.00,0.01,0.03
4446.5458,2.00,0.01,0.02
4446.5957,4.00,0.01,0.04
4446.6455,4.00,0.01,0.04
4446.6953,4.00,0.01,0.04
4446.7451,5.00,0.01,0.05
4446.7949,4.00,0.01,0.04
4446.8447,3.00,0.01,0.03
4446.8945,6.00,0.01,0.06
4446.9443,5.00,0.01,0.05
4446.9941,4.00,0.01,0.04
4447.0439,4.00,0.01,0.04
4447.0937,3.00,0.01,0.03
4447.1435,1.00,0.01,0.01
4447.1933,3.00,0.01,0.03
4447.2431,4.00,0.01,0.04
4447.2929,5.00,0.01,0.05
4447.3427,5.00,0.01,0.05
4447.3925,2.00,0.01,0.02
4447.4423,3.00,0.01,0.03
4447.4921,5.00,0.01,0.05
4447.5419,5.00,0.01,0.05
4447.5917,5.00,0.01,0.05
4447.6416,1.00,0.01,0.01
4447.6914,4.00,0.01,0.04
4447.7412,4.00,0.01,0.04
4447.7910,5.00,0.01,0.05
4447.8408,5.00,0.01,0.05
4447.8906,5.00,0.01,0.05
4447.9404,4.00,0.01,0.04
4447.9902,3.00,0.01,0.03
4448.0400,4.00,0.01,0.04
4448.0898,4.00,0.01,0.04
4448.1396,3.00,0.01,0.03
4448.1894,2.00,0.01,0.02
4448.2392,2.00,0.01,0.02
4448.2890,4.00,0.01,0.04
4448.3388,2.00,0.01,0.02
4448.3886,3.00,0.01,0.03
4448.4384,2.00,0.01,0.02
4448.4882,3.00,0.01,0.03
4448.5380,3.00,0.01,0.03
4448.5878,3.00,0.01,0.03
4448.6376,4.00,0.01,0.04
4448.6875,3.00,0.01,0.03
4448.7373,2.00,0.01,0.02
4448.7871,0.00,0.01,0.00
4448.8369,4.00,0.01,0.04
4448.8867,5.00,0.01,0.05
4448.9365,6.00,0.01,0.06
4448.9863,4.00,0.01,0.04
4449.0361,4.00,0.01,0.04
4449.0859,6.00,0.01,0.06
4449.1357,5.00,0.01,0.05
4449.1855,7.00,0.01,0.07
4449.2353,7.00,0.01,0.07
4449.2851,7.00,0.01,0.07
4449.3349,6.00,0.01,0.06
4449.3847,6.00,0.01,0.06
4449.4345,4.00,0.01,0.04
4449.4843,5.00,0.01,0.05
4449.5341,5.00,0.01,0.05
4449.5839,6.00,0.01,0.06
4449.6337,5.00,0.01,0.05
4449.6835,5.00,0.01,0.05
4449.7333,6.00,0.01,0.06
4449.7832,5.00,0.01,0.05
4449.8330,7.00,0.01,0.07
4449.8828,6.00,0.01,0.06
4449.9326,6.00,0.01,0.06
4449.9824,3.00,0.01,0.03
4450.0322,6.00,0.01,0.06
4450.0820,4.00,0.01,0.04
4450.1318,8.00,0.01,0.08
4450.1816,4.00,0.01,0.04
4450.2314,3.00,0.01,0.03
4450.2812,4.00,0.01,0.04
4450.3310,5.00,0.01,0.05
4450.3808,6.00,0.01,0.06
4450.4306,5.00,0.01,0.05
4450.4804,4.00,0.01,0.04
4450.5302,4.00,0.01,0.04
4450.5800,3.00,0.01,0.03
4450.6298,2.00,0.01,0.02
4450.6796,4.00,0.01,0.04
4450.7294,4.00,0.01,0.04
4450.7792,5.00,0.01,0.05
4450.8291,4.00,0.01,0.04
4450.8789,7.00,0.01,0.07
4450.9287,7.00,0.01,0.07
4450.9785,6.00,0.01,0.06
4451.0283,5.00,0.01,0.05
4451.0781,3.00,0.01,0.03
4451.1279,5.00,0.01,0.05
4451.1777,7.00,0.01,0.07
4451.2275,5.00,0.01,0.05
4451.2773,7.00,0.01,0.07
4451.3271,7.00,0.01,0.07
4451.3769,6.00,0.01,0.06
4451.4267,3.00,0.01,0.03
4451.4765,6.00,0.01,0.06
4451.5263,6.00,0.01,0.06
4451.5761,6.00,0.01,0.06
4451.6259,8.00,0.01,0.08
4451.6757,4.00,0.01,0.04
4451.7255,6.00,0.01,0.06
4451.7753,4.00,0.01,0.04
4451.8251,6.00,0.01,0.06
4451.8750,6.00,0.01,0.06
4451.9248,6.00,0.01,0.06
4451.9746,6.00,0.01,0.06
4452.0244,5.00,0.01,0.05
4452.0742,6.00,0.01,0.06
4452.1240,7.00,0.01,0.07
4452.1738,3.00,0.01,0.03
4452.2236,8.00,0.01,0.08
4452.2734,5.00,0.01,0.05
4452.3232,8.00,0.01,0.08
4452.3730,5.00,0.01,0.05
4452.4228,4.00,0.01,0.04
4452.4726,5.00,0.01,0.05
4452.5224,5.00,0.01,0.05
4452.5722,6.00,0.01,0.06
4452.6220,6.00,0.01,0.06
4452.6718,6.00,0.01,0.06
4452.7216,5.00,0.01,0.05
4452.7714,4.00,0.01,0.04
4452.8212,5.00,0.01,0.05
4452.8710,4.00,0.01,0.04
4452.9208,3.00,0.01,0.03
4452.9707,5.00,0.01,0.05
4453.0205,2.00,0.01,0.02
4453.0703,4.00,0.01,0.04
4453.1201,6.00,0.01,0.06
4453.1699,4.00,0.01,0.04
4453.2197,5.00,0.01,0.05
4453.2695,5.00,0.01,0.05
4453.3193,3.00,0.01,0.03
4453.3691,4.00,0.01,0.04
4453.4189,5.00,0.01,0.05
4453.4687,5.00,0.01,0.05
4453.5185,6.00,0.01,0.06
4453.5683,4.00,0.01,0.04
4453.6181,5.00,0.01,0.05
4453.6679,2.00,0.01,0.02
4453.7177,5.00,0.01,0.05
4453.7675,5.00,0.01,0.05
4453.8173,6.00,0.01,0.06
4453.8671,3.00,0.01,0.03
4453.9169,4.00,0.01,0.04
4453.9667,3.00,0.01,0.03
4454.0166,3.00,0.01,0.03
4454.0664,4.00,0.01,0.04
4454.1162,4.00,0.01,0.04
4454.1660,4.00,0.01,0.04
4454.2158,4.00,0.01,0.04
4454.2656,5.00,0.01,0.05
4454.3154,5.00,0.01,0.05
4454.3652,4.00,0.01,0.04
4454.4150,3.00,0.01,0.03
4454.4648,3.00,0.01,0.03
4454.5146,4.00,0.01,0.04
4454.5644,4.00,0.01,0.04
4454.6142,5.00,0.01,0.05
4454.6640,6.00,0.01,0.06
4454.7138,3.00,0.01,0.03
4454.7636,4.00,0.01,0.04
4454.8134,4.00,0.01,0.04
4454.8632,4.00,0.01,0.04
4454.9130,6.00,0.01,0.06
4454.9628,7.00,0.01,0.07
4455.0126,6.00,0.01,0.06
4455.0625,4.00,0.01,0.04
4455.1123,5.00,0.01,0.05
4455.1621,6.00,0.01,0.06
4455.2119,4.00,0.01,0.04
4455.2617,6.00,0.01,0.06
4455.3115,5.00,0.01,0.05
4455.3613,2.00,0.01,0.02
4455.4111,8.00,0.01,0.08
4455.4609,5.00,0.01,0.05
4455.5107,5.00,0.01,0.05
4455.5605,4.00,0.01,0.04
4455.6103,2.00,0.01,0.02
4455.6601,5.00,0.01,0.05
4455.7099,6.00,0.01,0.06
4455.7597,5.00,0.01,0.05
4455.8095,5.00,0.01,0.05
4455.8593,5.00,0.01,0.05
4455.9091,4.00,0.01,0.04
4455.9589,4.00,0.01,0.04
4456.0087,5.00,0.01,0.05
4456.0585,6.00,0.01,0.06
4456.1083,7.00,0.01,0.07
4456.1582,5.00,0.01,0.05
4456.2080,6.00,0.01,0.06
4456.2578,5.00,0.01,0.05
4456.3076,4.00,0.01,0.04
4456.3574,3.00,0.01,0.03
4456.4072,5.00,0.01,0.05
4456.4570,4.00,0.01,0.04
4456.5068,6.00,0.01,0.06
4456.5566,3.00,0.01,0.03
4456.6064,5.00,0.01,0.05
4456.6562,4.00,0.01,0.04
4456.7060,4.00,0.01,0.04
4456.7558,5.00,0.01,0.05
4456.8056,3.00,0.01,0.03
4456.8554,5.00,0.01,0.05
4456.9052,7.00,0.01,0.07
4456.9550,5.00,0.01,0.05
4457.0048,4.00,0.01,0.04
4457.0546,3.00,0.01,0.03
4457.1044,3.00,0.01,0.03
4457.1542,4.00,0.01,0.04
4457.2041,5.00,0.01,0.05
