Data[0],Time,Force,X_axis,Y_axis,Z_axis
1,96.6958,0.00,-174.0000,406.5000,-2445.0000
1,96.7158,1.00,-175.5000,405.0000,-2448.0000
1,96.7358,0.00,-175.5000,406.5000,-2446.5000
1,96.7558,1.00,-175.5000,408.0000,-2446.5000
1,96.7758,0.00,-178.5000,405.0000,-2446.5000
1,96.7958,0.00,-172.5000,405.0000,-2448.0000
1,96.8158,0.00,-174.0000,406.5000,-2448.0000
1,96.8358,0.00,-177.0000,405.0000,-2446.5000
1,96.8558,0.00,-177.0000,408.0000,-2445.0000
1,96.8758,0.00,-175.5000,402.0000,-2446.5000
1,96.8958,3.00,-178.5000,408.0000,-2446.5000
1,96.9158,0.00,-174.0000,403.5000,-2446.5000
1,96.9357,-3.00,-175.5000,409.5000,-2446.5000
1,96.9557,-1.00,-177.0000,406.5000,-2445.0000
1,96.9757,0.00,-178.5000,405.0000,-2445.0000
1,96.9957,2.00,-175.5000,405.0000,-2446.5000
1,97.0157,1.00,-174.0000,405.0000,-2448.0000
1,97.0357,0.00,-175.5000,409.5000,-2448.0000
1,97.0557,-1.00,-177.0000,405.0000,-2448.0000
1,97.0757,0.00,-178.5000,403.5000,-2446.5000
1,97.0957,1.00,-175.5000,403.5000,-2445.0000
1,97.1157,-1.00,-178.5000,405.0000,-2445.0000
1,97.1357,-1.00,-175.5000,406.5000,-2446.5000
1,97.1557,2.00,-177.0000,408.0000,-2446.5000
1,97.1757,1.00,-177.0000,402.0000,-2446.5000
1,97.1957,0.00,-174.0000,406.5000,-2446.5000
1,97.2157,4.00,-174.0000,403.5000,-2446.5000
1,97.2357,2.00,-177.0000,406.5000,-2446.5000
1,97.2557,0.00,-177.0000,403.5000,-2446.5000
1,97.2757,0.00,-178.5000,406.5000,-2445.0000
1,97.2957,4.00,-177.0000,405.0000,-2448.0000
1,97.3157,0.00,-177.0000,411.0000,-2446.5000
1,97.3357,0.00,-174.0000,406.5000,-2446.5000
1,97.3557,4.00,-172.5000,402.0000,-2446.5000
1,97.3757,2.00,-177.0000,405.0000,-2446.5000
1,97.3957,0.00,-178.5000,406.5000,-2445.0000
1,97.4157,0.00,-178.5000,405.0000,-2445.0000
1,97.4357,1.00,-178.5000,403.5000,-2448.0000
1,97.4557,0.00,-175.5000,409.5000,-2448.0000
1,97.4757,0.00,-177.0000,408.0000,-2445.0000
1,97.4957,-1.00,-178.5000,406.5000,-2446.5000
1,97.5157,-1.00,-178.5000,403.5000,-2449.5000
1,97.5356,0.00,-175.5000,403.5000,-2446.5000
1,97.5556,0.00,-178.5000,408.0000,-2448.0000
1,97.5756,0.00,-177.0000,403.5000,-2446.5000
1,97.5956,0.00,-175.5000,406.5000,-2445.0000
1,97.6156,-1.00,-175.5000,405.0000,-2446.5000
1,97.6356,0.00,-175.5000,402.0000,-2446.5000
1,97.6556,2.00,-175.5000,408.0000,-2446.5000
1,97.6756,1.00,-178.5000,408.0000,-2448.0000
1,97.6956,0.00,-174.0000,405.0000,-2446.5000
1,97.7156,2.00,-178.5000,405.0000,-2446.5000
1,97.7356,0.00,-172.5000,408.0000,-2446.5000
1,97.7556,0.00,-177.0000,405.0000,-2448.0000
1,97.7756,0.00,-174.0000,408.0000,-2445.0000
1,97.7956,0.00,-177.0000,411.0000,-2446.5000
1,97.8156,2.00,-174.0000,403.5000,-2446.5000
1,97.8356,1.00,-174.0000,405.0000,-2446.5000
1,97.8556,0.00,-178.5000,409.5000,-2446.5000
1,97.8756,1.00,-178.5000,405.0000,-2448.0000
1,97.8956,-1.00,-177.0000,406.5000,-2446.5000
1,97.9156,-3.00,-177.0000,409.5000,-2446.5000
1,97.9356,2.00,-177.0000,406.5000,-2445.0000
1,97.9556,2.00,-172.5000,405.0000,-2446.5000
1,97.9756,-1.00,-178.5000,405.0000,-2446.5000
1,97.9956,0.00,-177.0000,403.5000,-2446.5000
1,98.0156,1.00,-177.0000,405.0000,-2446.5000
1,98.0356,-2.00,-175.5000,409.5000,-2445.0000
1,98.0556,0.00,-175.5000,402.0000,-2445.0000
1,98.0756,1.00,-178.5000,405.0000,-2446.5000
1,98.0956,0.00,-174.0000,405.0000,-2446.5000
1,98.1156,0.00,-175.5000,408.0000,-2446.5000
1,98.1355,0.00,-178.5000,405.0000,-2446.5000
1,98.1555,3.00,-175.5000,408.0000,-2446.5000
1,98.1755,-1.00,-172.5000,403.5000,-2446.5000
1,98.1955,0.00,-178.5000,406.5000,-2446.5000
1,98.2155,-1.00,-175.5000,405.0000,-2448.0000
1,98.2355,0.00,-174.0000,408.0000,-2448.0000
1,98.2555,0.00,-177.0000,406.5000,-2445.0000
1,98.2755,2.00,-177.0000,405.0000,-2445.0000
1,98.2955,0.00,-177.0000,408.0000,-2445.0000
1,98.3155,-1.00,-178.5000,405.0000,-2445.0000
1,98.3355,0.00,-178.5000,408.0000,-2446.5000
1,98.3555,1.00,-180.0000,405.0000,-2446.5000
1,98.3755,0.00,-178.5000,402.0000,-2448.0000
1,98.3955,-1.00,-177.0000,403.5000,-2446.5000
1,98.4155,0.00,-177.0000,403.5000,-2446.5000
1,98.4355,-2.00,-178.5000,411.0000,-2445.0000
1,98.4555,0.00,-178.5000,402.0000,-2446.5000
1,98.4755,-1.00,-175.5000,403.5000,-2445.0000
1,98.4955,1.00,-175.5000,405.0000,-2448.0000
1,98.5155,-1.00,-178.5000,405.0000,-2445.0000
1,98.5355,0.00,-178.5000,405.0000,-2445.0000
1,98.5555,-3.00,-177.0000,405.0000,-2446.5000
1,98.5755,0.00,-174.0000,405.0000,-2446.5000
1,98.5955,0.00,-177.0000,402.0000,-2446.5000
1,98.6155,0.00,-177.0000,405.0000,-2446.5000
1,98.6355,-1.00,-177.0000,408.0000,-2445.0000
1,98.6555,0.00,-181.5000,409.5000,-2445.0000
1,98.6755,0.00,-178.5000,403.5000,-2446.5000
1,98.6955,-1.00,-177.0000,408.0000,-2446.5000
1,98.7154,0.00,-177.0000,406.5000,-2446.5000
1,98.7354,-1.00,-177.0000,403.5000,-2446.5000
1,98.7554,2.00,-175.5000,405.0000,-2445.0000
1,98.7754,-1.00,-180.0000,403.5000,-2448.0000
1,98.7954,0.00,-174.0000,406.5000,-2448.0000
1,98.8154,1.00,-177.0000,406.5000,-2446.5000
1,98.8354,0.00,-177.0000,405.0000,-2448.0000
1,98.8554,2.00,-177.0000,408.0000,-2446.5000
1,98.8754,-1.00,-178.5000,405.0000,-2445.0000
1,98.8954,2.00,-174.0000,411.0000,-2446.5000
1,98.9154,0.00,-177.0000,408.0000,-2446.5000
1,98.9354,2.00,-177.0000,408.0000,-2446.5000
1,98.9554,0.00,-174.0000,403.5000,-2448.0000
1,98.9754,-1.00,-177.0000,406.5000,-2446.5000
1,98.9954,1.00,-178.5000,403.5000,-2448.0000
1,99.0154,0.00,-174.0000,405.0000,-2446.5000
1,99.0354,-2.00,-175.5000,409.5000,-2445.0000
1,99.0554,0.00,-175.5000,411.0000,-2446.5000
1,99.0754,1.00,-174.0000,403.5000,-2446.5000
1,99.0954,0.00,-178.5000,406.5000,-2446.5000
1,99.1154,-1.00,-175.5000,405.0000,-2446.5000
1,99.1354,3.00,-174.0000,400.5000,-2446.5000
1,99.1554,0.00,-175.5000,408.0000,-2446.5000
1,99.1754,0.00,-178.5000,406.5000,-2446.5000
1,99.1954,-3.00,-178.5000,409.5000,-2446.5000
1,99.2154,0.00,-175.5000,408.0000,-2445.0000
1,99.2354,0.00,-172.5000,411.0000,-2445.0000
1,99.2554,0.00,-178.5000,408.0000,-2446.5000
1,99.2754,1.00,-178.5000,408.0000,-2445.0000
1,99.2954,-1.00,-180.0000,406.5000,-2448.0000
1,99.3153,0.00,-178.5000,405.0000,-2448.0000
1,99.3353,0.00,-177.0000,402.0000,-2448.0000
1,99.3553,0.00,-177.0000,408.0000,-2446.5000
1,99.3753,0.00,-177.0000,408.0000,-2446.5000
1,99.3953,0.00,-172.5000,406.5000,-2446.5000
1,99.4153,0.00,-177.0000,408.0000,-2445.0000
1,99.4353,1.00,-177.0000,408.0000,-2446.5000
1,99.4553,0.00,-174.0000,406.5000,-2446.5000
1,99.4753,3.00,-177.0000,400.5000,-2448.0000
1,99.4953,1.00,-178.5000,406.5000,-2445.0000
1,99.5153,0.00,-175.5000,409.5000,-2448.0000
1,99.5353,0.00,-178.5000,406.5000,-2446.5000
1,99.5553,0.00,-175.5000,406.5000,-2448.0000
1,99.5753,0.00,-177.0000,408.0000,-2446.5000
1,99.5953,-1.00,-174.0000,409.5000,-2448.0000
1,99.6153,-3.00,-178.5000,408.0000,-2445.0000
1,99.6353,2.00,-178.5000,406.5000,-2446.5000
1,99.6553,0.00,-175.5000,406.5000,-2448.0000
1,99.6753,-2.00,-178.5000,405.0000,-2448.0000
1,99.6953,-1.00,-174.0000,406.5000,-2445.0000
1,99.7153,1.00,-174.0000,412.5000,-2445.0000
1,99.7353,1.00,-177.0000,405.0000,-2445.0000
1,99.7553,-1.00,-177.0000,403.5000,-2448.0000
1,99.7753,1.00,-174.0000,406.5000,-2449.5000
1,99.7953,2.00,-177.0000,406.5000,-2446.5000
1,99.8153,-2.00,-178.5000,405.0000,-2446.5000
1,99.8353,1.00,-177.0000,408.0000,-2446.5000
1,99.8553,0.00,-174.0000,408.0000,-2445.0000
1,99.8753,-1.00,-174.0000,405.0000,-2446.5000
1,99.8953,-1.00,-177.0000,403.5000,-2446.5000
1,99.9152,0.00,-174.0000,405.0000,-2446.5000
1,99.9352,2.00,-174.0000,405.0000,-2446.5000
1,99.9552,-1.00,-178.5000,408.0000,-2446.5000
1,99.9752,-1.00,-177.0000,405.0000,-2446.5000
1,99.9952,2.00,-177.0000,411.0000,-2446.5000
1,100.0152,0.00,-175.5000,406.5000,-2446.5000
1,100.0352,1.00,-175.5000,406.5000,-2448.0000
1,100.0552,0.00,-178.5000,405.0000,-2448.0000
1,100.0752,0.00,-178.5000,408.0000,-2446.5000
1,100.0952,0.00,-175.5000,409.5000,-2446.5000
1,100.1152,-3.00,-177.0000,405.0000,-2448.0000
1,100.1352,0.00,-175.5000,405.0000,-2445.0000
1,100.1552,-1.00,-177.0000,406.5000,-2446.5000
1,100.1752,-1.00,-175.5000,406.5000,-2445.0000
1,100.1952,4.00,-174.0000,403.5000,-2448.0000
1,100.2152,0.00,-178.5000,406.5000,-2445.0000
1,100.2352,0.00,-178.5000,405.0000,-2446.5000
1,100.2552,2.00,-177.0000,409.5000,-2445.0000
1,100.2752,3.00,-174.0000,406.5000,-2446.5000
1,100.2952,1.00,-175.5000,409.5000,-2446.5000
1,100.3152,-1.00,-174.0000,405.0000,-2443.5000
1,100.3352,1.00,-177.0000,409.5000,-2448.0000
1,100.3552,-1.00,-174.0000,409.5000,-2446.5000
1,100.3752,0.00,-175.5000,403.5000,-2446.5000
1,100.3952,0.00,-175.5000,408.0000,-2446.5000
1,100.4152,2.00,-177.0000,409.5000,-2448.0000
1,100.4352,-1.00,-177.0000,406.5000,-2445.0000
1,100.4552,0.00,-172.5000,405.0000,-2446.5000
1,100.4752,0.00,-177.0000,406.5000,-2446.5000
1,100.4952,0.00,-180.0000,406.5000,-2448.0000
1,100.5151,0.00,-177.0000,408.0000,-2448.0000
1,100.5351,-3.00,-178.5000,402.0000,-2446.5000
1,100.5551,1.00,-177.0000,406.5000,-2446.5000
1,100.5751,0.00,-177.0000,405.0000,-2448.0000
1,100.5951,0.00,-178.5000,408.0000,-2446.5000
1,100.6151,-1.00,-175.5000,408.0000,-2445.0000
1,100.6351,0.00,-178.5000,406.5000,-2445.0000
1,100.6551,2.00,-174.0000,405.0000,-2445.0000
1,100.6751,-2.00,-174.0000,408.0000,-2445.0000
1,100.6951,2.00,-178.5000,408.0000,-2446.5000
1,100.7151,1.00,-174.0000,406.5000,-2446.5000
1,100.7351,2.00,-175.5000,409.5000,-2446.5000
1,100.7551,0.00,-175.5000,411.0000,-2445.0000
1,100.7751,-1.00,-172.5000,403.5000,-2448.0000
1,100.7951,1.00,-178.5000,402.0000,-2446.5000
1,100.8151,0.00,-177.0000,406.5000,-2446.5000
1,100.8351,0.00,-175.5000,405.0000,-2446.5000
1,100.8551,-1.00,-175.5000,406.5000,-2445.0000
1,100.8751,0.00,-177.0000,406.5000,-2446.5000
1,100.8951,0.00,-175.5000,408.0000,-2446.5000
1,100.9151,1.00,-175.5000,406.5000,-2446.5000
1,100.9351,0.00,-174.0000,403.5000,-2445.0000
1,100.9551,0.00,-175.5000,409.5000,-2446.5000
1,100.9751,2.00,-175.5000,405.0000,-2448.0000
1,100.9951,-2.00,-175.5000,406.5000,-2448.0000
1,101.0151,0.00,-177.0000,406.5000,-2446.5000
1,101.0351,0.00,-174.0000,408.0000,-2445.0000
1,101.0551,-1.00,-175.5000,408.0000,-2446.5000
1,101.0751,1.00,-175.5000,406.5000,-2446.5000
1,101.0951,0.00,-178.5000,403.5000,-2445.0000
1,101.1150,4.00,-175.5000,402.0000,-2446.5000
1,101.1350,-2.00,-177.0000,408.0000,-2446.5000
1,101.1550,3.00,-174.0000,405.0000,-2446.5000
1,101.1750,0.00,-175.5000,412.5000,-2445.0000
1,101.1950,0.00,-178.5000,406.5000,-2446.5000
1,101.2150,0.00,-174.0000,408.0000,-2445.0000
1,101.2350,0.00,-178.5000,402.0000,-2448.0000
1,101.2550,2.00,-175.5000,408.0000,-2446.5000
1,101.2750,0.00,-175.5000,409.5000,-2445.0000
1,101.2950,0.00,-177.0000,406.5000,-2446.5000
1,101.3150,0.00,-172.5000,408.0000,-2446.5000
1,101.3350,1.00,-178.5000,408.0000,-2446.5000
1,101.3550,1.00,-178.5000,406.5000,-2446.5000
1,101.3750,-1.00,-175.5000,405.0000,-2446.5000
1,101.3950,2.00,-174.0000,400.5000,-2446.5000
1,101.4150,-1.00,-178.5000,408.0000,-2446.5000
1,101.4350,-2.00,-177.0000,405.0000,-2446.5000
1,101.4550,0.00,-175.5000,408.0000,-2448.0000
1,101.4750,2.00,-174.0000,402.0000,-2446.5000
1,101.4950,-1.00,-177.0000,405.0000,-2446.5000
1,101.5150,-1.00,-174.0000,405.0000,-2445.0000
1,101.5350,1.00,-178.5000,405.0000,-2448.0000
1,101.5550,2.00,-174.0000,408.0000,-2448.0000
1,101.5750,-2.00,-177.0000,405.0000,-2446.5000
1,101.5950,-1.00,-178.5000,405.0000,-2446.5000
1,101.6150,2.00,-175.5000,408.0000,-2446.5000
1,101.6350,-1.00,-174.0000,405.0000,-2446.5000
1,101.6550,0.00,-174.0000,405.0000,-2446.5000
1,101.6750,-1.00,-175.5000,405.0000,-2446.5000
1,101.6949,2.00,-181.5000,405.0000,-2446.5000
1,101.7149,0.00,-175.5000,406.5000,-2448.0000
1,101.7349,0.00,-175.5000,405.0000,-2445.0000
1,101.7549,0.00,-175.5000,408.0000,-2445.0000
1,101.7749,0.00,-177.0000,408.0000,-2445.0000
1,101.7949,0.00,-172.5000,405.0000,-2448.0000
1,101.8149,2.00,-174.0000,405.0000,-2445.0000
1,101.8349,1.00,-177.0000,403.5000,-2446.5000
1,101.8549,0.00,-175.5000,405.0000,-2448.0000
1,101.8749,1.00,-171.0000,406.5000,-2448.0000
1,101.8949,0.00,-177.0000,408.0000,-2446.5000
1,101.9149,1.00,-177.0000,402.0000,-2445.0000
1,101.9349,0.00,-177.0000,406.5000,-2446.5000
1,101.9549,1.00,-174.0000,406.5000,-2446.5000
1,101.9749,3.00,-175.5000,403.5000,-2446.5000
1,101.9949,0.00,-177.0000,406.5000,-2446.5000
1,102.0149,0.00,-174.0000,409.5000,-2448.0000
1,102.0349,2.00,-178.5000,409.5000,-2445.0000
1,102.0549,0.00,-174.0000,406.5000,-2446.5000
1,102.0749,-1.00,-172.5000,408.0000,-2446.5000
1,102.0949,-1.00,-177.0000,408.0000,-2446.5000
1,102.1149,0.00,-177.0000,405.0000,-2446.5000
1,102.1349,-1.00,-175.5000,406.5000,-2446.5000
1,102.1549,0.00,-177.0000,405.0000,-2445.0000
1,102.1749,-1.00,-178.5000,412.5000,-2446.5000
1,102.1949,0.00,-180.0000,409.5000,-2446.5000
1,102.2149,0.00,-174.0000,402.0000,-2446.5000
1,102.2349,-1.00,-178.5000,405.0000,-2446.5000
1,102.2549,1.00,-174.0000,403.5000,-2446.5000
1,102.2749,0.00,-175.5000,409.5000,-2448.0000
1,102.2948,-3.00,-174.0000,408.0000,-2446.5000
1,102.3148,-1.00,-177.0000,409.5000,-2446.5000
1,102.3348,-1.00,-174.0000,402.0000,-2446.5000
1,102.3548,-1.00,-178.5000,406.5000,-2446.5000
1,102.3748,0.00,-174.0000,405.0000,-2446.5000
1,102.3948,0.00,-174.0000,411.0000,-2446.5000
1,102.4148,-4.00,-175.5000,406.5000,-2446.5000
1,102.4348,-1.00,-177.0000,406.5000,-2446.5000
1,102.4548,1.00,-174.0000,406.5000,-2445.0000
1,102.4748,-1.00,-178.5000,402.0000,-2445.0000
1,102.4948,0.00,-177.0000,406.5000,-2446.5000
1,102.5148,1.00,-177.0000,403.5000,-2445.0000
1,102.5348,1.00,-175.5000,400.5000,-2445.0000
1,102.5548,0.00,-177.0000,406.5000,-2446.5000
1,102.5748,-2.00,-178.5000,405.0000,-2446.5000
1,102.5948,-1.00,-175.5000,409.5000,-2446.5000
1,102.6148,1.00,-177.0000,405.0000,-2446.5000
1,102.6348,-1.00,-181.5000,411.0000,-2448.0000
1,102.6548,0.00,-5400.0000,411.0000,-2445.0000
1,102.6748,-1.00,-175.5000,405.0000,-2445.0000
1,102.6948,2.00,-175.5000,406.5000,-2446.5000
1,102.7148,-1.00,-172.5000,409.5000,-2445.0000
1,102.7348,1.00,-177.0000,402.0000,-2446.5000
1,102.7548,0.00,-177.0000,406.5000,-2446.5000
1,102.7748,0.00,-177.0000,406.5000,-2448.0000
1,102.7948,0.00,-177.0000,406.5000,-2446.5000
1,102.8148,0.00,-177.0000,403.5000,-2446.5000
1,102.8348,0.00,-175.5000,406.5000,-2446.5000
1,102.8548,0.00,-174.0000,409.5000,-2448.0000
1,102.8748,1.00,-177.0000,408.0000,-2445.0000
1,102.8947,0.00,-172.5000,408.0000,-2445.0000
1,102.9147,0.00,-175.5000,405.0000,-2446.5000
1,102.9347,0.00,-175.5000,405.0000,-2446.5000
1,102.9547,0.00,-177.0000,409.5000,-2446.5000
1,102.9747,0.00,-174.0000,403.5000,-2446.5000
1,102.9947,0.00,-175.5000,405.0000,-2448.0000
1,103.0147,1.00,-177.0000,403.5000,-2446.5000
1,103.0347,-3.00,-174.0000,405.0000,-2446.5000
1,103.0547,1.00,-175.5000,405.0000,-2446.5000
1,103.0747,0.00,-178.5000,403.5000,-2446.5000
1,103.0947,0.00,-178.5000,411.0000,-2446.5000
1,103.1147,0.00,-177.0000,406.5000,-2446.5000
1,103.1347,0.00,-178.5000,405.0000,-2445.0000
1,103.1547,0.00,-175.5000,403.5000,-2446.5000
1,103.1747,2.00,-175.5000,406.5000,-2446.5000
1,103.1947,1.00,-175.5000,411.0000,-2445.0000
1,103.2147,1.00,-174.0000,402.0000,-2445.0000
1,103.2347,-1.00,-175.5000,403.5000,-2446.5000
1,103.2547,0.00,-178.5000,406.5000,-2443.5000
1,103.2747,1.00,-178.5000,409.5000,-2446.5000
1,103.2947,4.00,-171.0000,405.0000,-2446.5000
1,103.3147,0.00,-178.5000,405.0000,-2446.5000
1,103.3347,-2.00,-175.5000,408.0000,-2446.5000
1,103.3547,0.00,-174.0000,406.5000,-2448.0000
1,103.3747,0.00,-175.5000,403.5000,-2445.0000
1,103.3947,0.00,-175.5000,408.0000,-2448.0000
1,103.4147,0.00,-178.5000,405.0000,-2448.0000
1,103.4347,0.00,-177.0000,409.5000,-2446.5000
1,103.4547,-1.00,-177.0000,406.5000,-2446.5000
1,103.4747,-1.00,-174.0000,403.5000,-2446.5000
1,103.4946,0.00,-175.5000,405.0000,-2446.5000
1,103.5146,0.00,-177.0000,403.5000,-2446.5000
1,103.5346,-1.00,-178.5000,405.0000,-2446.5000
1,103.5546,0.00,-174.0000,408.0000,-2445.0000
1,103.5746,1.00,-175.5000,408.0000,-2445.0000
1,103.5946,1.00,-177.0000,408.0000,-2446.5000
1,103.6146,0.00,-178.5000,405.0000,-2446.5000
1,103.6346,0.00,-175.5000,406.5000,-2446.5000
1,103.6546,3.00,-178.5000,408.0000,-2446.5000
1,103.6746,-1.00,-178.5000,408.0000,-2445.0000
1,103.6946,-3.00,-177.0000,403.5000,-2448.0000
1,103.7146,2.00,-178.5000,403.5000,-2445.0000
1,103.7346,-2.00,-174.0000,405.0000,-2446.5000
1,103.7546,-1.00,-178.5000,409.5000,-2445.0000
1,103.7746,0.00,-172.5000,402.0000,-2446.5000
1,103.7946,1.00,-177.0000,405.0000,-2445.0000
1,103.8146,0.00,-171.0000,403.5000,-2448.0000
1,103.8346,0.00,-178.5000,406.5000,-2445.0000
1,103.8546,-2.00,-177.0000,405.0000,-2446.5000
1,103.8746,-1.00,-178.5000,405.0000,-2446.5000
1,103.8946,0.00,-175.5000,408.0000,-2448.0000
1,103.9146,0.00,-175.5000,406.5000,-2446.5000
1,103.9346,0.00,-178.5000,400.5000,-2448.0000
1,103.9546,2.00,-178.5000,406.5000,-2445.0000
1,103.9746,-1.00,-177.0000,405.0000,-2446.5000
1,103.9946,-1.00,-175.5000,408.0000,-2445.0000
1,104.0146,1.00,-175.5000,405.0000,-2446.5000
1,104.0346,0.00,-178.5000,406.5000,-2446.5000
1,104.0546,-4.00,-175.5000,406.5000,-2446.5000
1,104.0746,-2.00,-178.5000,406.5000,-2446.5000
1,104.0945,0.00,-175.5000,406.5000,-2445.0000
1,104.1145,-1.00,-177.0000,406.5000,-2446.5000
1,104.1345,0.00,-174.0000,405.0000,-2446.5000
1,104.1545,2.00,-177.0000,406.5000,-2448.0000
1,104.1745,1.00,-177.0000,406.5000,-2446.5000
1,104.1945,0.00,-177.0000,406.5000,-2446.5000
1,104.2145,-1.00,-178.5000,405.0000,-2445.0000
1,104.2345,-1.00,-174.0000,408.0000,-2448.0000
1,104.2545,0.00,-175.5000,405.0000,-2446.5000
1,104.2745,-1.00,-177.0000,405.0000,-2445.0000
1,104.2945,0.00,-174.0000,406.5000,-2443.5000
1,104.3145,0.00,-177.0000,405.0000,-2445.0000
1,104.3345,-1.00,-178.5000,406.5000,-2448.0000
1,104.3545,2.00,-177.0000,403.5000,-2446.5000
1,104.3745,3.00,-175.5000,406.5000,-2445.0000
1,104.3945,1.00,-174.0000,405.0000,-2446.5000
1,104.4145,1.00,-171.0000,406.5000,-2445.0000
1,104.4345,1.00,-175.5000,409.5000,-2446.5000
1,104.4545,-1.00,-177.0000,402.0000,-2445.0000
1,104.4745,-2.00,-177.0000,409.5000,-2448.0000
1,104.4945,3.00,-177.0000,411.0000,-2448.0000
1,104.5145,0.00,-169.5000,406.5000,-2446.5000
1,104.5345,0.00,-177.0000,405.0000,-2448.0000
1,104.5545,0.00,-178.5000,408.0000,-2446.5000
1,104.5745,1.00,-175.5000,405.0000,-2445.0000
1,104.5945,1.00,-175.5000,408.0000,-2446.5000
1,104.6145,0.00,-177.0000,402.0000,-2446.5000
1,104.6345,3.00,-177.0000,405.0000,-2445.0000
1,104.6545,-1.00,-175.5000,405.0000,-2448.0000
1,104.6744,0.00,-178.5000,405.0000,-2448.0000
1,104.6944,0.00,-178.5000,406.5000,-2446.5000
1,104.7144,0.00,-177.0000,405.0000,-2446.5000
1,104.7344,-1.00,-174.0000,403.5000,-2448.0000
1,104.7544,1.00,-178.5000,406.5000,-2445.0000
1,104.7744,2.00,-175.5000,403.5000,-2445.0000
1,104.7944,-1.00,-174.0000,402.0000,-2446.5000
1,104.8144,2.00,-174.0000,405.0000,-2446.5000
1,104.8344,0.00,-178.5000,408.0000,-2445.0000
1,104.8544,1.00,-174.0000,405.0000,-2445.0000
1,104.8744,0.00,-177.0000,406.5000,-2446.5000
1,104.8944,0.00,-178.5000,405.0000,-2446.5000
1,104.9144,0.00,-175.5000,406.5000,-2448.0000
1,104.9344,2.00,-171.0000,403.5000,-2446.5000
1,104.9544,0.00,-178.5000,411.0000,-2445.0000
1,104.9744,0.00,-174.0000,405.0000,-2445.0000
1,104.9944,0.00,-177.0000,408.0000,-2446.5000
1,105.0144,0.00,-175.5000,406.5000,-2446.5000
1,105.0344,0.00,-174.0000,405.0000,-2446.5000
1,105.0544,2.00,-178.5000,406.5000,-2446.5000
1,105.0744,0.00,-174.0000,403.5000,-2448.0000
1,105.0944,0.00,-177.0000,405.0000,-2448.0000
1,105.1144,0.00,-172.5000,405.0000,-2446.5000
1,105.1344,0.00,-174.0000,405.0000,-2448.0000
1,105.1544,0.00,-177.0000,408.0000,-2445.0000
1,105.1744,0.00,-174.0000,409.5000,-2446.5000
1,105.1944,-2.00,-175.5000,408.0000,-2445.0000
1,105.2144,1.00,-177.0000,406.5000,-2446.5000
1,105.2344,0.00,-178.5000,405.0000,-2448.0000
1,105.2544,0.00,-178.5000,406.5000,-2445.0000
1,105.2743,1.00,-178.5000,409.5000,-2445.0000
1,105.2943,-1.00,-177.0000,409.5000,-2446.5000
1,105.3143,0.00,-172.5000,409.5000,-2446.5000
1,105.3343,0.00,-175.5000,405.0000,-2448.0000
1,105.3543,0.00,-175.5000,408.0000,-2446.5000
1,105.3743,0.00,-177.0000,409.5000,-2446.5000
1,105.3943,1.00,-174.0000,406.5000,-2445.0000
1,105.4143,1.00,-175.5000,409.5000,-2448.0000
1,105.4343,0.00,-174.0000,408.0000,-2448.0000
1,105.4543,0.00,-177.0000,408.0000,-2448.0000
1,105.4743,0.00,-175.5000,405.0000,-2445.0000
1,105.4943,0.00,-177.0000,411.0000,-2445.0000
1,105.5143,0.00,-177.0000,406.5000,-2446.5000
1,105.5343,0.00,-174.0000,405.0000,-2446.5000
1,105.5543,0.00,-172.5000,406.5000,-2446.5000
1,105.5743,0.00,-175.5000,411.0000,-2445.0000
1,105.5943,0.00,-175.5000,405.0000,-2446.5000
1,105.6143,-3.00,-174.0000,403.5000,-2445.0000
1,105.6343,0.00,-178.5000,406.5000,-2445.0000
1,105.6543,0.00,-174.0000,409.5000,-2445.0000
1,105.6743,0.00,-175.5000,406.5000,-2443.5000
1,105.6943,0.00,-174.0000,406.5000,-2446.5000
1,105.7143,-1.00,-177.0000,406.5000,-2446.5000
1,105.7343,-1.00,-175.5000,412.5000,-2445.0000
1,105.7543,0.00,-175.5000,408.0000,-2446.5000
1,105.7743,0.00,-178.5000,405.0000,-2446.5000
1,105.7943,-2.00,-174.0000,403.5000,-2446.5000
1,105.8143,1.00,-174.0000,408.0000,-2446.5000
1,105.8343,0.00,-174.0000,408.0000,-2445.0000
1,105.8543,1.00,-174.0000,403.5000,-2445.0000
1,105.8742,0.00,-174.0000,408.0000,-2446.5000
1,105.8942,-1.00,-174.0000,406.5000,-2445.0000
1,105.9142,0.00,-174.0000,408.0000,-2448.0000
1,105.9342,2.00,-175.5000,405.0000,-2448.0000
1,105.9542,0.00,-175.5000,405.0000,-2445.0000
1,105.9742,4.00,-177.0000,411.0000,-2446.5000
1,105.9942,0.00,-178.5000,408.0000,-2446.5000
1,106.0142,0.00,-178.5000,409.5000,-2443.5000
1,106.0342,-3.00,-174.0000,409.5000,-2448.0000
1,106.0542,1.00,-174.0000,405.0000,-2445.0000
1,106.0742,0.00,-175.5000,406.5000,-2445.0000
1,106.0942,0.00,-177.0000,408.0000,-2446.5000
1,106.1142,2.00,-174.0000,411.0000,-2446.5000
1,106.1342,0.00,-175.5000,406.5000,-2446.5000
1,106.1542,0.00,-178.5000,400.5000,-2446.5000
1,106.1742,-1.00,-177.0000,406.5000,-2446.5000
1,106.1942,1.00,-174.0000,409.5000,-2446.5000
1,106.2142,0.00,-174.0000,405.0000,-2446.5000
