ave_filt_force,med_filt_force,ave_filt_mag,med_filt_mag,ave_filt_accel,med_filt_accel,ave_filt_gyro,med_filt_gyro,Class
-0.19999999999999998,0.0,-724.7699999999999,-727.0,-724.7699999999999,-727.0,-724.7699999999999,-727.0,1
-0.19999999999999998,0.0,-724.9499999999999,-727.0,-724.9499999999999,-727.0,-724.9499999999999,-727.0,1
-0.19999999999999998,0.0,-725.14,-727.0,-725.14,-727.0,-725.14,-727.0,1
-0.19999999999999998,0.0,-725.36,-727.0,-725.36,-727.0,-725.36,-727.0,1
-0.2,0.0,-725.5699999999999,-727.0,-725.5699999999999,-727.0,-725.5699999999999,-727.0,1
-0.2,0.0,-725.71,-727.0,-725.71,-727.0,-725.71,-727.0,1
-0.2,0.0,-725.88,-727.0,-725.88,-727.0,-725.88,-727.0,1
-0.18000000000000002,0.0,-726.03,-727.0,-726.03,-727.0,-726.03,-727.0,1
-0.18000000000000002,0.0,-726.14,-727.0,-726.14,-727.0,-726.14,-727.0,1
-0.20000000000000004,0.0,-726.3,-727.0,-726.3,-727.0,-726.3,-727.0,1
-0.24,0.0,-726.4699999999999,-727.0,-726.4699999999999,-727.0,-726.4699999999999,-727.0,1
-0.26,0.0,-726.62,-727.0,-726.62,-727.0,-726.62,-727.0,1
-0.3,0.0,-726.83,-727.0,-726.83,-727.0,-726.83,-727.0,1
-0.32,0.0,-726.99,-727.25,-726.99,-727.25,-726.99,-727.25,1
-0.30000000000000004,0.0,-727.0600000000001,-727.25,-727.0600000000001,-727.25,-727.0600000000001,-727.25,1
-0.30000000000000004,0.0,-727.1499999999999,-727.5,-727.1499999999999,-727.5,-727.1499999999999,-727.5,1
-0.32000000000000006,0.0,-727.2399999999999,-727.5,-727.2399999999999,-727.5,-727.2399999999999,-727.5,1
-0.32000000000000006,0.0,-727.28,-727.5,-727.28,-727.5,-727.28,-727.5,1
-0.32,0.0,-727.28,-727.5,-727.28,-727.5,-727.28,-727.5,1
-0.32,0.0,-727.3,-727.5,-727.3,-727.5,-727.3,-727.5,1
-0.3,0.0,-727.26,-727.5,-727.26,-727.5,-727.26,-727.5,1
-0.3,0.0,-727.19,-727.5,-727.19,-727.5,-727.19,-727.5,1
-0.30000000000000004,0.0,-727.2,-727.5,-727.2,-727.5,-727.2,-727.5,1
-0.28,0.0,-727.1299999999999,-727.5,-727.1299999999999,-727.5,-727.1299999999999,-727.5,1
-0.26,0.0,-727.1,-727.5,-727.1,-727.5,-727.1,-727.5,1
-0.26,0.0,-727.04,-727.25,-727.04,-727.25,-727.04,-727.25,1
-0.3,0.0,-726.98,-727.0,-726.98,-727.0,-726.98,-727.0,1
-0.3,0.0,-726.9100000000001,-727.0,-726.9100000000001,-727.0,-726.9100000000001,-727.0,1
-0.3,0.0,-726.8000000000001,-726.75,-726.8000000000001,-726.75,-726.8000000000001,-726.75,1
-0.3,0.0,-726.7000000000002,-726.5,-726.7000000000002,-726.5,-726.7000000000002,-726.5,1
-0.30000000000000004,0.0,-726.6300000000001,-726.5,-726.6300000000001,-726.5,-726.6300000000001,-726.5,1
-0.28,0.0,-726.4399999999999,-726.5,-726.4399999999999,-726.5,-726.4399999999999,-726.5,1
-0.26,0.0,-726.2699999999999,-726.5,-726.2699999999999,-726.5,-726.2699999999999,-726.5,1
-0.28,0.0,-726.1099999999999,-726.25,-726.1099999999999,-726.25,-726.1099999999999,-726.25,1
-0.26,0.0,-725.9599999999999,-726.0,-725.9599999999999,-726.0,-725.9599999999999,-726.0,1
-0.24,0.0,-725.6899999999999,-726.0,-725.6899999999999,-726.0,-725.6899999999999,-726.0,1
-0.21999999999999997,0.0,-725.44,-726.0,-725.44,-726.0,-725.44,-726.0,1
-0.21999999999999997,0.0,-725.2300000000001,-726.0,-725.2300000000001,-726.0,-725.2300000000001,-726.0,1
-0.21999999999999997,0.0,-724.9200000000001,-725.75,-724.9200000000001,-725.75,-724.9200000000001,-725.75,1
-0.21999999999999997,0.0,-724.72,-725.5,-724.72,-725.5,-724.72,-725.5,1
-0.22,0.0,-724.5600000000001,-725.25,-724.5600000000001,-725.25,-724.5600000000001,-725.25,1
-0.22,0.0,-724.35,-725.0,-724.35,-725.0,-724.35,-725.0,1
-0.22,0.0,-724.1600000000001,-725.0,-724.1600000000001,-725.0,-724.1600000000001,-725.0,1
-0.22,0.0,-724.0000000000001,-724.75,-724.0000000000001,-724.75,-724.0000000000001,-724.75,1
-0.21999999999999995,0.0,-723.8000000000001,-724.5,-723.8000000000001,-724.5,-723.8000000000001,-724.5,1
-0.19999999999999998,0.0,-723.5300000000001,-724.25,-723.5300000000001,-724.25,-723.5300000000001,-724.25,1
-0.18000000000000002,0.0,-723.3100000000001,-724.0,-723.3100000000001,-724.0,-723.3100000000001,-724.0,1
-0.14,0.0,-723.05,-724.0,-723.05,-724.0,-723.05,-724.0,1
-0.13999999999999999,0.0,-722.84,-724.0,-722.84,-724.0,-722.84,-724.0,1
-0.13999999999999999,0.0,-722.6600000000001,-724.0,-722.6600000000001,-724.0,-722.6600000000001,-724.0,1
-0.12000000000000001,0.0,-722.41,-724.0,-722.41,-724.0,-722.41,-724.0,1
-0.12000000000000001,0.0,-722.24,-724.0,-722.24,-724.0,-722.24,-724.0,1
-0.12,0.0,-722.02,-723.5,-722.02,-723.5,-722.02,-723.5,1
-0.12,0.0,-721.84,-722.75,-721.84,-722.75,-721.84,-722.75,1
-0.12000000000000001,0.0,-721.6400000000001,-722.25,-721.6400000000001,-722.25,-721.6400000000001,-722.25,1
-0.12000000000000001,0.0,-721.44,-721.25,-721.44,-721.25,-721.44,-721.25,1
-0.12,0.0,-721.19,-720.5,-721.19,-720.5,-721.19,-720.5,1
-0.12,0.0,-721.02,-720.5,-721.02,-720.5,-721.02,-720.5,1
-0.12000000000000001,0.0,-720.8399999999999,-720.25,-720.8399999999999,-720.25,-720.8399999999999,-720.25,1
-0.14,0.0,-720.6399999999999,-719.5,-720.6399999999999,-719.5,-720.6399999999999,-719.5,1
-0.14,0.0,-720.3799999999999,-718.75,-720.3799999999999,-718.75,-720.3799999999999,-718.75,1
-0.16,0.0,-720.1899999999999,-718.5,-720.1899999999999,-718.5,-720.1899999999999,-718.5,1
-0.14,0.0,-719.89,-718.25,-719.89,-718.25,-719.89,-718.25,1
-0.15999999999999998,0.0,-719.62,-718.0,-719.62,-718.0,-719.62,-718.0,1
-0.16,0.0,-719.3599999999999,-718.0,-719.3599999999999,-718.0,-719.3599999999999,-718.0,1
-0.16,0.0,-719.1099999999999,-718.0,-719.1099999999999,-718.0,-719.1099999999999,-718.0,1
-0.16,0.0,-718.8,-717.75,-718.8,-717.75,-718.8,-717.75,1
-0.14,0.0,-718.56,-717.25,-718.56,-717.25,-718.56,-717.25,1
-0.14,0.0,-718.3199999999999,-717.0,-718.3199999999999,-717.0,-718.3199999999999,-717.0,1
-0.16,0.0,-718.0899999999999,-717.0,-718.0899999999999,-717.0,-718.0899999999999,-717.0,1
-0.16,0.0,-717.8599999999999,-717.0,-717.8599999999999,-717.0,-717.8599999999999,-717.0,1
-0.16,0.0,-717.72,-717.0,-717.72,-717.0,-717.72,-717.0,1
-0.16,0.0,-717.49,-716.75,-717.49,-716.75,-717.49,-716.75,1
-0.18,0.0,-717.3300000000002,-716.5,-717.3300000000002,-716.5,-717.3300000000002,-716.5,1
-0.18,0.0,-717.16,-716.5,-717.16,-716.5,-717.16,-716.5,1
-0.19999999999999998,0.0,-716.9699999999999,-716.5,-716.9699999999999,-716.5,-716.9699999999999,-716.5,1
-0.16,0.0,-716.8100000000001,-716.5,-716.8100000000001,-716.5,-716.8100000000001,-716.5,1
-0.16,0.0,-716.7,-716.5,-716.7,-716.5,-716.7,-716.5,1
-0.16,0.0,-716.6,-716.5,-716.6,-716.5,-716.6,-716.5,1
-0.16,0.0,-716.51,-716.5,-716.51,-716.5,-716.51,-716.5,1
-0.14,0.0,-716.44,-716.5,-716.44,-716.5,-716.44,-716.5,1
-0.16,0.0,-716.4399999999999,-716.5,-716.4399999999999,-716.5,-716.4399999999999,-716.5,1
-0.16,0.0,-716.47,-716.5,-716.47,-716.5,-716.47,-716.5,1
-0.14,0.0,-716.47,-716.5,-716.47,-716.5,-716.47,-716.5,1
-0.16,0.0,-716.5100000000001,-716.5,-716.5100000000001,-716.5,-716.5100000000001,-716.5,1
-0.16,0.0,-716.58,-716.5,-716.58,-716.5,-716.58,-716.5,1
-0.16,0.0,-716.6699999999998,-716.5,-716.6699999999998,-716.5,-716.6699999999998,-716.5,1
-0.16,0.0,-716.75,-716.5,-716.75,-716.5,-716.75,-716.5,1
-0.16,0.0,-716.9000000000001,-716.5,-716.9000000000001,-716.5,-716.9000000000001,-716.5,1
-0.16,0.0,-717.01,-716.5,-717.01,-716.5,-717.01,-716.5,1
-0.16,0.0,-717.1600000000001,-716.5,-717.1600000000001,-716.5,-717.1600000000001,-716.5,1
-0.14,0.0,-717.24,-716.5,-717.24,-716.5,-717.24,-716.5,1
-0.14,0.0,-717.4200000000001,-716.5,-717.4200000000001,-716.5,-717.4200000000001,-716.5,1
-0.12,0.0,-717.54,-716.5,-717.54,-716.5,-717.54,-716.5,1
-0.13999999999999999,0.0,-717.72,-716.5,-717.72,-716.5,-717.72,-716.5,1
-0.15999999999999998,0.0,-717.9,-716.5,-717.9,-716.5,-717.9,-716.5,1
-0.16,0.0,-718.0899999999999,-716.5,-718.0899999999999,-716.5,-718.0899999999999,-716.5,1
-0.16,0.0,-718.31,-716.75,-718.31,-716.75,-718.31,-716.75,1
-0.16,0.0,-718.53,-717.0,-718.53,-717.0,-718.53,-717.0,1
-0.18,0.0,-718.6700000000001,-717.0,-718.6700000000001,-717.0,-718.6700000000001,-717.0,1
-0.18,0.0,-718.89,-717.0,-718.89,-717.0,-718.89,-717.0,1
-0.18,0.0,-714.9499999999999,-717.0,-714.9499999999999,-717.0,-714.9499999999999,-717.0,1
-0.19999999999999998,0.0,-715.1999999999999,-717.0,-715.1999999999999,-717.0,-715.1999999999999,-717.0,1
-0.21999999999999997,0.0,-715.38,-717.5,-715.38,-717.5,-715.38,-717.5,1
-0.22,0.0,-715.54,-718.25,-715.54,-718.25,-715.54,-718.25,1
-0.22,0.0,-715.75,-719.0,-715.75,-719.0,-715.75,-719.0,1
-0.22,0.0,-716.0,-719.75,-716.0,-719.75,-716.0,-719.75,1
-0.22,0.0,-716.22,-720.25,-716.22,-720.25,-716.22,-720.25,1
-0.22,0.0,-716.4499999999999,-720.5,-716.4499999999999,-720.5,-716.4499999999999,-720.5,1
-0.22,0.0,-716.6899999999998,-721.0,-716.6899999999998,-721.0,-716.6899999999998,-721.0,1
-0.22,0.0,-716.9899999999999,-721.75,-716.9899999999999,-721.75,-716.9899999999999,-721.75,1
-0.19999999999999998,0.0,-717.25,-722.0,-717.25,-722.0,-717.25,-722.0,1
-0.18,0.0,-717.47,-722.25,-717.47,-722.25,-717.47,-722.25,1
-0.18,0.0,-717.72,-722.75,-717.72,-722.75,-717.72,-722.75,1
-0.18,0.0,-718.02,-723.5,-718.02,-723.5,-718.02,-723.5,1
-0.16,0.0,-718.24,-724.0,-718.24,-724.0,-718.24,-724.0,1
-0.14,0.0,-718.54,-724.0,-718.54,-724.0,-718.54,-724.0,1
-0.16,0.0,-718.78,-724.25,-718.78,-724.25,-718.78,-724.25,1
-0.16,0.0,-719.03,-724.75,-719.03,-724.75,-719.03,-724.75,1
-0.14,0.0,-719.32,-725.25,-719.32,-725.25,-719.32,-725.25,1
-0.16,0.0,-719.58,-725.5,-719.58,-725.5,-719.58,-725.5,1
-0.16,0.0,-719.8,-725.5,-719.8,-725.5,-719.8,-725.5,1
-0.16,0.0,-720.02,-725.5,-720.02,-725.5,-720.02,-725.5,1
-0.16,0.0,-720.23,-725.5,-720.23,-725.5,-720.23,-725.5,1
-0.16,0.0,-720.4200000000001,-725.5,-720.4200000000001,-725.5,-720.4200000000001,-725.5,1
-0.14,0.0,-720.6500000000001,-725.75,-720.6500000000001,-725.75,-720.6500000000001,-725.75,1
-0.14,0.0,-720.8199999999999,-725.75,-720.8199999999999,-725.75,-720.8199999999999,-725.75,1
-0.14,0.0,-721.01,-726.0,-721.01,-726.0,-721.01,-726.0,1
-0.16,0.0,-721.1800000000001,-726.0,-721.1800000000001,-726.0,-721.1800000000001,-726.0,1
-0.16,0.0,-721.36,-726.0,-721.36,-726.0,-721.36,-726.0,1
-0.16,0.0,-721.51,-726.0,-721.51,-726.0,-721.51,-726.0,1
-0.18,0.0,-721.64,-726.25,-721.64,-726.25,-721.64,-726.25,1
-0.18,0.0,-721.72,-726.25,-721.72,-726.25,-721.72,-726.25,1
-0.18,0.0,-721.8399999999999,-726.5,-721.8399999999999,-726.5,-721.8399999999999,-726.5,1
-0.18,0.0,-721.91,-726.5,-721.91,-726.5,-721.91,-726.5,1
-0.18,0.0,-722.03,-726.5,-722.03,-726.5,-722.03,-726.5,1
-0.18,0.0,-722.1099999999999,-726.5,-722.1099999999999,-726.5,-722.1099999999999,-726.5,1
-0.18,0.0,-722.1600000000001,-726.5,-722.1600000000001,-726.5,-722.1600000000001,-726.5,1
-0.18,0.0,-722.24,-726.5,-722.24,-726.5,-722.24,-726.5,1
-0.19999999999999998,0.0,-722.3,-726.5,-722.3,-726.5,-722.3,-726.5,1
-0.19999999999999998,0.0,-722.31,-726.5,-722.31,-726.5,-722.31,-726.5,1
-0.24,0.0,-722.3199999999999,-726.5,-722.3199999999999,-726.5,-722.3199999999999,-726.5,1
-0.26,0.0,-722.3499999999999,-726.5,-722.3499999999999,-726.5,-722.3499999999999,-726.5,1
-0.26,0.0,-722.4099999999999,-726.5,-722.4099999999999,-726.5,-722.4099999999999,-726.5,1
-0.24000000000000002,0.0,-722.3699999999999,-726.5,-722.3699999999999,-726.5,-722.3699999999999,-726.5,1
-0.24,0.0,-722.42,-726.5,-722.42,-726.5,-722.42,-726.5,1
-0.24,0.0,-722.4199999999998,-726.5,-722.4199999999998,-726.5,-722.4199999999998,-726.5,1
-0.24000000000000002,0.0,-722.41,-726.5,-722.41,-726.5,-722.41,-726.5,1
-0.24000000000000002,0.0,-722.39,-726.5,-722.39,-726.5,-722.39,-726.5,1
-0.22,0.0,-722.3899999999999,-726.5,-722.3899999999999,-726.5,-722.3899999999999,-726.5,1
-0.22,0.0,-722.4,-726.5,-722.4,-726.5,-722.4,-726.5,1
-0.26,0.0,-726.56,-726.5,-726.56,-726.5,-726.56,-726.5,1
-0.24000000000000002,0.0,-726.52,-726.5,-726.52,-726.5,-726.52,-726.5,1
-0.22000000000000003,0.0,-726.52,-726.5,-726.52,-726.5,-726.52,-726.5,1
-0.22000000000000003,0.0,-726.56,-726.5,-726.56,-726.5,-726.56,-726.5,1
-0.22000000000000003,0.0,-726.6299999999999,-726.5,-726.6299999999999,-726.5,-726.6299999999999,-726.5,1
-0.22000000000000003,0.0,-726.68,-726.5,-726.68,-726.5,-726.68,-726.5,1
-0.22000000000000003,0.0,-726.66,-726.5,-726.66,-726.5,-726.66,-726.5,1
-0.26,0.0,-726.66,-726.5,-726.66,-726.5,-726.66,-726.5,1
-0.26,0.0,-726.6599999999999,-726.5,-726.6599999999999,-726.5,-726.6599999999999,-726.5,1
-0.24000000000000002,0.0,-726.6099999999999,-726.5,-726.6099999999999,-726.5,-726.6099999999999,-726.5,1
-0.24000000000000002,0.0,-726.5799999999999,-726.5,-726.5799999999999,-726.5,-726.5799999999999,-726.5,1
-0.24000000000000002,0.0,-726.64,-726.5,-726.64,-726.5,-726.64,-726.5,1
-0.22,0.0,-726.63,-726.5,-726.63,-726.5,-726.63,-726.5,1
-0.22,0.0,-726.6099999999999,-726.5,-726.6099999999999,-726.5,-726.6099999999999,-726.5,1
-0.24000000000000002,0.0,-726.5699999999999,-726.5,-726.5699999999999,-726.5,-726.5699999999999,-726.5,1
-0.24000000000000002,0.0,-726.54,-726.5,-726.54,-726.5,-726.54,-726.5,1
-0.24000000000000002,0.0,-726.59,-726.5,-726.59,-726.5,-726.59,-726.5,1
-0.24000000000000002,0.0,-726.57,-726.5,-726.57,-726.5,-726.57,-726.5,1
-0.24000000000000002,0.0,-726.49,-726.5,-726.49,-726.5,-726.49,-726.5,1
-0.24000000000000002,0.0,-726.52,-726.5,-726.52,-726.5,-726.52,-726.5,1
-0.24000000000000002,0.0,-726.51,-726.5,-726.51,-726.5,-726.51,-726.5,1
-0.26,0.0,-726.49,-726.5,-726.49,-726.5,-726.49,-726.5,1
-0.24,0.0,-726.4100000000001,-726.5,-726.4100000000001,-726.5,-726.4100000000001,-726.5,1
-0.24,0.0,-726.3700000000001,-726.5,-726.3700000000001,-726.5,-726.3700000000001,-726.5,1
-0.24,0.0,-726.33,-726.5,-726.33,-726.5,-726.33,-726.5,1
-0.24,0.0,-726.23,-726.5,-726.23,-726.5,-726.23,-726.5,1
-0.26,0.0,-726.11,-726.5,-726.11,-726.5,-726.11,-726.5,1
-0.24,0.0,-726.0600000000002,-726.5,-726.0600000000002,-726.5,-726.0600000000002,-726.5,1
-0.24000000000000002,0.0,-725.9300000000001,-726.5,-725.9300000000001,-726.5,-725.9300000000001,-726.5,1
-0.24000000000000002,0.0,-725.77,-726.25,-725.77,-726.25,-725.77,-726.25,1
-0.24,0.0,-725.61,-726.0,-725.61,-726.0,-725.61,-726.0,1
-0.22,0.0,-725.47,-726.0,-725.47,-726.0,-725.47,-726.0,1
-0.22000000000000003,0.0,-725.3299999999999,-726.0,-725.3299999999999,-726.0,-725.3299999999999,-726.0,1
-0.2,0.0,-725.1600000000001,-726.0,-725.1600000000001,-726.0,-725.1600000000001,-726.0,1
-0.2,0.0,-725.0,-725.75,-725.0,-725.75,-725.0,-725.75,1
-0.22,0.0,-724.85,-725.75,-724.85,-725.75,-724.85,-725.75,1
-0.22,0.0,-724.66,-725.75,-724.66,-725.75,-724.66,-725.75,1
-0.22000000000000003,0.0,-724.4399999999999,-725.5,-724.4399999999999,-725.5,-724.4399999999999,-725.5,1
-0.2,0.0,-724.25,-725.5,-724.25,-725.5,-724.25,-725.5,1
-0.22,0.0,-724.12,-725.5,-724.12,-725.5,-724.12,-725.5,1
-0.19999999999999998,0.0,-724.02,-725.5,-724.02,-725.5,-724.02,-725.5,1
-0.18,0.0,-723.83,-725.5,-723.83,-725.5,-723.83,-725.5,1
-0.18,0.0,-723.6600000000001,-725.5,-723.6600000000001,-725.5,-723.6600000000001,-725.5,1
-0.18,0.0,-723.54,-725.5,-723.54,-725.5,-723.54,-725.5,1
-0.16,0.0,-723.32,-725.25,-723.32,-725.25,-723.32,-725.25,1
-0.16,0.0,-723.07,-724.75,-723.07,-724.75,-723.07,-724.75,1
-0.16,0.0,-722.8599999999999,-724.25,-722.8599999999999,-724.25,-722.8599999999999,-724.25,1
-0.18,0.0,-722.67,-723.5,-722.67,-723.5,-722.67,-723.5,1
-0.18,0.0,-722.51,-723.0,-722.51,-723.0,-722.51,-723.0,1
-0.18,0.0,-722.33,-722.75,-722.33,-722.75,-722.33,-722.75,1
-0.16,0.0,-722.1200000000001,-722.25,-722.1200000000001,-722.25,-722.1200000000001,-722.25,1
-0.18,0.0,-721.9,-721.25,-721.9,-721.25,-721.9,-721.25,1
-0.19999999999999998,0.0,-721.77,-720.5,-721.77,-720.5,-721.77,-720.5,1
-0.21999999999999997,0.0,-721.5500000000001,-720.0,-721.5500000000001,-720.0,-721.5500000000001,-720.0,1
-0.22,0.0,-721.32,-719.5,-721.32,-719.5,-721.32,-719.5,1
-0.22000000000000003,0.0,-721.07,-719.25,-721.07,-719.25,-721.07,-719.25,1
-0.22000000000000003,0.0,-720.8900000000001,-719.0,-720.8900000000001,-719.0,-720.8900000000001,-719.0,1
-0.18,0.0,-720.73,-719.0,-720.73,-719.0,-720.73,-719.0,1
-0.18,0.0,-720.5999999999999,-719.0,-720.5999999999999,-719.0,-720.5999999999999,-719.0,1
-0.16,0.0,-720.44,-719.0,-720.44,-719.0,-720.44,-719.0,1
-0.14,0.0,-720.28,-718.75,-720.28,-718.75,-720.28,-718.75,1
-0.13999999999999999,0.0,-720.0899999999999,-718.75,-720.0899999999999,-718.75,-720.0899999999999,-718.75,1
-0.13999999999999999,0.0,-719.92,-718.75,-719.92,-718.75,-719.92,-718.75,1
-0.14,0.0,-719.77,-718.75,-719.77,-718.75,-719.77,-718.75,1
-0.16,0.0,-719.6800000000001,-718.75,-719.6800000000001,-718.75,-719.6800000000001,-718.75,1
-0.16,0.0,-719.56,-718.75,-719.56,-718.75,-719.56,-718.75,1
-0.18,0.0,-719.3899999999999,-718.75,-719.3899999999999,-718.75,-719.3899999999999,-718.75,1
-0.18,0.0,-719.2199999999999,-718.5,-719.2199999999999,-718.5,-719.2199999999999,-718.5,1
-0.18,0.0,-719.13,-718.5,-719.13,-718.5,-719.13,-718.5,1
-0.18,0.0,-719.0300000000001,-718.5,-719.0300000000001,-718.5,-719.0300000000001,-718.5,1
-0.22,0.0,-718.9300000000001,-718.5,-718.9300000000001,-718.5,-718.9300000000001,-718.5,1
-0.2,0.0,-718.8700000000001,-718.5,-718.8700000000001,-718.5,-718.8700000000001,-718.5,1
-0.19999999999999998,0.0,-718.88,-718.5,-718.88,-718.5,-718.88,-718.5,1
-0.19999999999999998,0.0,-718.88,-718.5,-718.88,-718.5,-718.88,-718.5,1
-0.2,0.0,-718.86,-718.5,-718.86,-718.5,-718.86,-718.5,1
-0.2,0.0,-718.9200000000001,-718.5,-718.9200000000001,-718.5,-718.9200000000001,-718.5,1
-0.18,0.0,-718.96,-718.5,-718.96,-718.5,-718.96,-718.5,1
-0.18,0.0,-718.93,-718.5,-718.93,-718.5,-718.93,-718.5,1
-0.22,0.0,-718.9899999999999,-718.5,-718.9899999999999,-718.5,-718.9899999999999,-718.5,1
-0.22,0.0,-719.11,-718.5,-719.11,-718.5,-719.11,-718.5,1
-0.19999999999999998,0.0,-719.26,-718.75,-719.26,-718.75,-719.26,-718.75,1
-0.21999999999999997,0.0,-719.4,-718.75,-719.4,-718.75,-719.4,-718.75,1
-0.24000000000000002,0.0,-719.52,-718.75,-719.52,-718.75,-719.52,-718.75,1
-0.24000000000000002,0.0,-719.71,-719.0,-719.71,-719.0,-719.71,-719.0,1
-0.22,0.0,-719.8499999999999,-719.0,-719.8499999999999,-719.0,-719.8499999999999,-719.0,1
-0.18000000000000002,0.0,-720.07,-719.0,-720.07,-719.0,-720.07,-719.0,1
-0.18,0.0,-720.2900000000001,-719.25,-720.2900000000001,-719.25,-720.2900000000001,-719.25,1
-0.19999999999999998,0.0,-720.47,-719.5,-720.47,-719.5,-720.47,-719.5,1
-0.19999999999999998,0.0,-720.65,-719.5,-720.65,-719.5,-720.65,-719.5,1
-0.18,0.0,-720.83,-719.5,-720.83,-719.5,-720.83,-719.5,1
-0.18000000000000002,0.0,-720.9900000000001,-720.0,-720.9900000000001,-720.0,-720.9900000000001,-720.0,1
-0.16000000000000003,0.0,-721.19,-720.5,-721.19,-720.5,-721.19,-720.5,1
-0.14000000000000004,0.0,-721.4000000000001,-720.75,-721.4000000000001,-720.75,-721.4000000000001,-720.75,1
-0.16,0.0,-721.57,-721.25,-721.57,-721.25,-721.57,-721.25,1
-0.15999999999999998,0.0,-721.83,-722.0,-721.83,-722.0,-721.83,-722.0,1
-0.16,0.0,-722.08,-722.75,-722.08,-722.75,-722.08,-722.75,1
-0.18,0.0,-722.3299999999999,-723.0,-722.3299999999999,-723.0,-722.3299999999999,-723.0,1
-0.15999999999999998,0.0,-722.57,-723.0,-722.57,-723.0,-722.57,-723.0,1
-0.16,0.0,-722.8000000000001,-723.0,-722.8000000000001,-723.0,-722.8000000000001,-723.0,1
-0.18,0.0,-723.0200000000002,-723.25,-723.0200000000002,-723.25,-723.0200000000002,-723.25,1
-0.17999999999999997,0.0,-723.3000000000002,-723.5,-723.3000000000002,-723.5,-723.3000000000002,-723.5,1
-0.15999999999999998,0.0,-723.6000000000001,-723.5,-723.6000000000001,-723.5,-723.6000000000001,-723.5,1
-0.18,0.0,-723.8599999999999,-723.75,-723.8599999999999,-723.75,-723.8599999999999,-723.75,1
-0.16,0.0,-724.15,-724.5,-724.15,-724.5,-724.15,-724.5,1
-0.16,0.0,-724.4100000000001,-725.25,-724.4100000000001,-725.25,-724.4100000000001,-725.25,1
-0.16,0.0,-724.69,-725.5,-724.69,-725.5,-724.69,-725.5,1
-0.16,0.0,-725.01,-725.75,-725.01,-725.75,-725.01,-725.75,1
-0.16,0.0,-725.29,-726.0,-725.29,-726.0,-725.29,-726.0,1
-0.16,0.0,-725.54,-726.0,-725.54,-726.0,-725.54,-726.0,1
-0.18,0.0,-725.89,-726.0,-725.89,-726.0,-725.89,-726.0,1
-0.19999999999999998,0.0,-726.16,-726.25,-726.16,-726.25,-726.16,-726.25,1
-0.19999999999999998,0.0,-726.47,-726.5,-726.47,-726.5,-726.47,-726.5,1
-0.19999999999999998,0.0,-726.7400000000001,-726.75,-726.7400000000001,-726.75,-726.7400000000001,-726.75,1
-0.24,0.0,-727.02,-727.0,-727.02,-727.0,-727.02,-727.0,1
-0.23999999999999996,0.0,-727.2899999999998,-727.25,-727.2899999999998,-727.25,-727.2899999999998,-727.25,1
-0.23999999999999996,0.0,-727.59,-727.5,-727.59,-727.5,-727.59,-727.5,1
-0.24,0.0,-727.7800000000001,-727.75,-727.7800000000001,-727.75,-727.7800000000001,-727.75,1
-0.24,0.0,-728.0799999999999,-728.25,-728.0799999999999,-728.25,-728.0799999999999,-728.25,1
-0.24,0.0,-728.31,-728.5,-728.31,-728.5,-728.31,-728.5,1
-0.24,0.0,-728.53,-728.75,-728.53,-728.75,-728.53,-728.75,1
-0.19999999999999998,0.0,-728.72,-729.0,-728.72,-729.0,-728.72,-729.0,1
-0.19999999999999998,0.0,-728.9500000000002,-729.0,-728.9500000000002,-729.0,-728.9500000000002,-729.0,1
-0.2,0.0,-729.1300000000001,-729.0,-729.1300000000001,-729.0,-729.1300000000001,-729.0,1
-0.2,0.0,-729.3600000000001,-729.25,-729.3600000000001,-729.25,-729.3600000000001,-729.25,1
-0.22,0.0,-729.5600000000001,-729.75,-729.5600000000001,-729.75,-729.5600000000001,-729.75,1
-0.22,0.0,-729.71,-730.0,-729.71,-730.0,-729.71,-730.0,1
-0.22,0.0,-729.9200000000002,-730.0,-729.9200000000002,-730.0,-729.9200000000002,-730.0,1
-0.24,0.0,-730.1300000000001,-730.25,-730.1300000000001,-730.25,-730.1300000000001,-730.25,1
-0.19999999999999998,0.0,-730.3,-730.5,-730.3,-730.5,-730.3,-730.5,1
-0.2,0.0,-730.47,-730.75,-730.47,-730.75,-730.47,-730.75,1
-0.22,0.0,-730.6299999999999,-731.0,-730.6299999999999,-731.0,-730.6299999999999,-731.0,1
-0.22,0.0,-730.7499999999999,-731.5,-730.7499999999999,-731.5,-730.7499999999999,-731.5,1
-0.22,0.0,-730.85,-731.5,-730.85,-731.5,-730.85,-731.5,1
-0.22,0.0,-730.8900000000001,-731.5,-730.8900000000001,-731.5,-730.8900000000001,-731.5,1
-0.24,0.0,-730.98,-731.5,-730.98,-731.5,-730.98,-731.5,1
-0.28,0.0,-730.9499999999999,-731.5,-730.9499999999999,-731.5,-730.9499999999999,-731.5,1
-0.30000000000000004,0.0,-731.02,-731.5,-731.02,-731.5,-731.02,-731.5,1
-0.28,0.0,-731.12,-731.5,-731.12,-731.5,-731.12,-731.5,1
-0.32,0.0,-731.24,-732.0,-731.24,-732.0,-731.24,-732.0,1
-0.32,0.0,-731.27,-732.0,-731.27,-732.0,-731.27,-732.0,1
-0.34,0.0,-731.34,-732.0,-731.34,-732.0,-731.34,-732.0,1
-0.38000000000000006,0.0,-747.5500000000001,-732.0,-747.5500000000001,-732.0,-747.5500000000001,-732.0,1
